power_id,base_id,base_lat,base_lon,bts_id,bts_lat,bts_lon,distance_km,total_time_hr,total_travel_cost_vnd,optimize_for,note
POWER_0001,BASE_6,16.2893818,107.832841,BTS_03496,16.50291693665498,107.727082182425,37.76368639614959,0.8160634395146034,174560.46914446782,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_06168,16.488750270044985,107.406248850375,64.91704950342186,1.3772550648181514,265086.05189846206,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_03053,16.333750270664982,107.749582182335,10.711363764301659,0.21861113000824725,31927.889036319466,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_01247,16.389166937117196,107.84374884855022,31.17835123781725,0.6367839508738645,93559.15546806024,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_00539,16.100416938671835,107.3841655171886,52.31571530453051,1.0463143060906102,126659.1002109686,time,"fallback_no_path: No path between (107.83051, 16.288345) and (107.384181, 16.100036)."
POWER_0001,BASE_6,16.2893818,107.832841,BTS_05148,16.40708360370498,107.630415516145,28.713577567810514,0.6003190218670472,105138.14088908017,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_05442,16.36041693722498,107.912915515015,23.068490900751723,0.47086802931328525,68839.25114039253,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_01033,16.440416936924386,107.78458218199977,28.088944692362173,0.6225686054388542,151137.41028266642,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_01241,16.61291693621498,107.556248849775,55.12138647989973,1.1988454261318735,265307.20664985885,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_00529,16.274877726643165,107.23188611118503,64.16329377687626,1.2832658755375252,155342.71124927938,time,"fallback_no_path: No path between (107.83051, 16.288345) and (107.232224, 16.274861)."
POWER_0001,BASE_6,16.2893818,107.832841,BTS_05833,16.306250270774985,107.981248848075,21.3379322852261,0.45186052581064917,85988.17911638267,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_01970,16.506389160617612,107.63083218142512,39.10851474132748,0.8461868035701384,182229.15598010368,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_01795,16.537083603601687,107.50333218338126,51.45012451547911,1.1247191254033049,255460.15594195944,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_02380,16.455416936844983,107.612915516215,32.9355991844984,0.7006846777680085,137138.31913761407,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_01256,16.32041693738499,107.772915515575,7.7247218057851486,0.15498215584469888,19368.9361767295,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_01280,16.279583604214984,107.857082181905,3.913790751147123,0.07827581502294245,9475.493397514083,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_05925,16.68958360257498,107.34374885062502,68.55411950389798,1.3710823900779596,165973.13143048983,time,"fallback_no_path: No path between (107.83051, 16.288345) and (107.343317, 16.689473)."
POWER_0001,BASE_6,16.2893818,107.832841,BTS_00312,16.55625026977498,107.553748849785,49.75425353313573,1.0939530562834936,255663.97310021773,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_03473,16.134583604794983,107.669582182655,45.9098942825547,0.9519967454138396,157371.69349997496,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_03430,16.3941669370973,107.69541551581412,20.23073271679043,0.42431288084645874,75917.85739337275,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_02134,16.33486138208393,107.7848599603604,10.757646643402875,0.2234514530631863,37393.419052629666,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_03008,16.267083604264972,107.865415515205,5.780429218566511,0.11560858437133026,13994.723371266287,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_03397,16.67125026931498,107.408748850365,70.88646252589331,1.542611124921746,342401.29716413456,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_05266,16.659583602694983,107.481248850075,65.67044840253948,1.4098266645846689,290847.04077835527,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_05222,16.151250271394982,107.724582182435,38.824133961744195,0.8054711502468811,133638.27722992728,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_00294,16.564583603074983,107.336248850655,70.49484278545836,1.4959663921050796,288375.5906395561,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_03728,16.57375027012244,107.38166551719824,63.911402353519,1.343244706844996,243646.0027055599,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_04324,16.359583603894983,107.539582183175,46.823477665405505,0.988757109179743,184867.6297898193,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_01680,16.50208360332498,107.545415516485,43.30453221712916,0.9297784619924621,191938.43564512004,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_06237,16.402916937054982,107.833748848665,33.653994930763815,0.6926203979562015,108200.58287843013,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_04407,16.457083603504987,107.769582182255,30.334653317747662,0.6674827779465642,156574.38905991556,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_05577,16.52708360322498,107.449582183535,56.23652276874864,1.182110166949912,214620.8536728727,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_02469,16.406805826364067,107.8156932927822,32.70255834159497,0.7148408784235102,162307.21174923005,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_03616,16.36458360387498,107.71874884912502,17.379499272878476,0.3700438219439188,72783.28866259941,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_04350,16.456250270174984,107.543748849825,41.745234669164155,0.8638389307714865,140636.2489255288,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_05987,16.34875027060498,107.507082183305,47.302863064506006,0.9877474117710074,171535.83040152548,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_02203,16.25791693763498,107.979582181415,21.071137546781685,0.44995186026124423,90029.14128749468,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_00088,16.53311301655761,107.69218022545944,43.21263930905896,0.9361652167255056,202963.47694000576,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_01868,16.504583603314977,107.547082183145,43.089009714957115,0.9204377305034721,184537.51382090437,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_02084,16.266250270934982,107.687915515915,23.959634819435784,0.49069700775867253,73740.18730474143,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_04240,16.077083605024985,107.487915516715,43.749536728455396,0.8749907345691079,105919.93102678674,time,"fallback_no_path: No path between (107.83051, 16.288345) and (107.438336, 16.088198)."
POWER_0001,BASE_6,16.2893818,107.832841,BTS_06298,16.495416936684983,107.623748849505,36.95018079621851,0.803020124667959,177003.71590247148,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_02878,16.454583603514987,107.542915516495,41.731520551146865,0.8635646484111408,140603.04632401327,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_03789,16.313750270744983,108.017082181265,25.39764224552652,0.5338633466113082,96922.7760957593,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_01746,16.451250270194976,107.789582182175,29.322744192082414,0.647244595433259,154124.50380830493,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_03546,16.54208360316498,107.48958218337502,52.930761756249204,1.1200933405530302,212222.1656224321,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_05407,16.414583603674984,107.639582182775,28.483064418083824,0.5936763201090425,101800.60727022371,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_00060,16.425481046997287,107.65192191494452,26.596289659283386,0.555535464240273,96678.27774890477,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_02385,16.31902804893471,107.77180440407125,8.070292731056517,0.16395927673187113,23030.520182772656,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_02149,16.45458360351498,107.731248849075,30.038462346765307,0.6204674734459564,99662.8870238382,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_05081,16.392916937094984,107.800415515465,30.27205159120259,0.6703933978257027,162115.43946341434,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_01060,16.507083603721096,107.6349988495245,39.63466880778485,0.8567098848992857,183503.0026673162,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_01514,16.257083604715742,107.98666551479327,22.51960841422386,0.4680421004596741,78658.21358279801,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_04212,16.34958360393498,107.715415515805,17.345663649708072,0.3626077576107791,63457.66069342206,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_00474,16.53375026986498,107.527082183225,46.67110735035439,1.0118162686338277,220200.60693251292,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_05033,16.323750270704977,107.780415515545,7.732923350994731,0.1564022598478473,21106.52760309092,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_00082,16.503750269984984,107.578748849685,41.03518097979922,0.8748561925733778,173404.3515578963,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_00965,16.56708360348229,107.3958321838086,62.597106132882466,1.3169587824322653,240464.02238191356,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_02006,16.565416936404976,107.327915517355,72.12784908159107,1.5336440439312504,299190.8715701771,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_06487,16.56625026973498,107.542082183165,51.737158011597785,1.1430942205970085,273433.2098430925,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_05434,16.387083603784983,107.632082182805,31.49021293618124,0.655851729234462,111860.52125460927,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_03195,16.516250269934982,107.316248850735,74.53491207797613,1.5650260938254243,282099.54299803096,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_02100,16.445972492757566,107.57180440566005,37.5718549543808,0.7754521308349813,123805.04751599523,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_02013,16.42041693698498,107.647915516075,27.292589612533707,0.56986682399804,98918.40510941815,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_06057,16.37041693718498,107.705415515845,18.43522960997987,0.39938275164243303,86586.38973239055,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_03507,16.435416936924987,107.576248849695,36.432834833272565,0.7526717284128167,121047.41985436482,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_06097,16.43791693732961,107.73416551579696,29.7261950718849,0.6236052310282628,111738.6765176253,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_04254,16.62541693616499,107.439582183575,63.43427846652344,1.3660917528822811,286784.95502182445,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_02668,16.367916937608047,107.73583218245706,16.49547386149186,0.35337730979287824,72029.70072236672,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_06113,16.547083603144983,107.552915516455,47.87837631502116,1.052079769473211,245165.70678581897,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_05114,16.432083603604983,107.518748849925,47.98679706506888,1.00415391188901,176922.08425062217,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_04118,16.23875027104498,107.947082181545,17.930802318580362,0.37854432503727437,70664.21126233063,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_02188,16.24291693769498,107.222082184445,65.39915792764823,1.3079831585529647,158334.80340377995,time,"fallback_no_path: No path between (107.83051, 16.288345) and (107.223318, 16.241997)."
POWER_0001,BASE_6,16.2893818,107.832841,BTS_02139,16.547500269817387,107.66624884926492,46.6066804202663,1.0068997226274088,215083.16669487773,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_02189,16.485000270067474,107.4920821832995,48.617526474787105,1.0356162228933525,204224.20094498844,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_03181,16.637083602784973,107.42124885031502,65.81357719619373,1.4187422138622754,299471.269732861,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_00051,16.488305072241015,107.51748174003885,45.498969436452796,0.9662509075971619,187109.16978946206,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_04398,16.35708360390499,107.738748849045,14.131840052071462,0.2877047747560349,41144.604881392435,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_00123,16.50675027333771,107.54724884953806,42.79535336196869,0.9131031668016522,181827.97762861825,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_00888,16.37625027049498,107.818748848725,32.911683758115984,0.7231860411639706,168506.1278675204,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_04824,16.66958360265498,107.337915517315,76.7055330107746,1.6682573404597756,369159.6014127848,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_04230,16.440416937319558,107.56083218315273,38.624024205572105,0.7964955158588073,126352.40465045843,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_03245,16.567083603064983,107.342915517295,69.75884420421966,1.4787369274103797,283161.8574990004,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_03942,16.464583603890084,107.53416551659208,43.75735305392765,0.9115401234094364,155707.96368656776,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_05825,16.291250270834983,108.003748847985,23.90698154983572,0.49578956317191136,82017.11696375304,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_04052,16.318750270724983,107.959582181495,21.71458057548262,0.45733128291438313,84079.9036037781,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_04578,16.38791693711499,107.856248848575,30.56852563380979,0.6208687239744464,86997.2299677963,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_01048,16.57291693637498,107.617082182865,53.65433520471348,1.1728971288753391,266395.10298131156,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_01605,16.43458360518882,107.59023032984425,34.44250733080257,0.7128651783634169,116228.73221680589,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_04734,16.32291693778706,107.7691655156579,8.594133866474372,0.17888140278037237,30377.914429297198,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_04879,16.397083603744978,107.662915516015,24.006180638398195,0.49982183927861396,85058.41551937048,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_02936,16.535694714732383,107.46930440527626,52.370096523155595,1.1047816420380498,205260.03223617375,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_03638,16.430416936944983,107.603748849585,33.69270441794545,0.6978691201062749,114413.4199014676,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_06436,16.19125027123497,107.297915517475,58.14063816495133,1.1628127632990266,140761.54503093482,time,"fallback_no_path: No path between (107.83051, 16.288345) and (107.29747, 16.19232)."
POWER_0001,BASE_6,16.2893818,107.832841,BTS_00112,16.502916936654984,107.59708218294502,39.39580896776186,0.8361819430434063,161384.87573761126,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_02239,16.27333360424708,107.9362488481778,13.945015730886906,0.28839852591598886,46750.83757124615,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_03655,16.50041693666498,107.431248850275,60.70782823571361,1.28250961075882,240452.6357140513,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_05885,16.172083604644985,107.707915515835,37.85204083131879,0.7800504197172918,123108.42448524378,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_02156,16.46069471491972,107.63985996094368,32.38714404651673,0.710375923136708,164064.4126036152,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_01345,16.51208360328498,107.642082182765,40.73000708510606,0.8633556044283951,165284.72451329124,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_05232,16.402083603724982,107.664582182675,24.24408936265793,0.5045800137638087,85634.40506231519,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_03482,16.496250270014983,107.473748850105,51.879687123442665,1.0943306523459255,203193.66575355845,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_05197,16.27500027090709,107.9329155148579,13.743945590288758,0.28437712310402585,46264.036178219045,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_01184,16.28083360421706,107.97624884801672,19.203663987827674,0.39999138689371894,68261.79090635531,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_01182,16.43041693694499,107.572082183045,36.38671623467008,0.7517493564407675,120935.76429985357,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_06150,16.41291693701498,107.588748849645,36.799194016739754,0.7599989120821607,121934.39471960113,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_02270,16.39791693707498,107.785415515525,28.271806210473326,0.6303884902111173,157272.7401205961,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_04457,16.54708360314498,107.59708218294502,46.56522281811906,0.995918420845121,201099.2856198237,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_03815,16.458750270164984,107.638748849445,33.02332943947415,0.707678796038823,144515.98276725347,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_00231,16.493750270024982,107.385415517125,61.13878038584538,1.4146446096826728,410409.4806399652,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_04812,16.507916936634984,107.506248849975,47.62989813715613,1.0069624858522415,189660.35998742736,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_05982,16.178750271284983,107.694582182555,38.0686792267787,0.7834909950009197,122412.80489595003,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_04572,16.457083603504984,107.700415515865,29.377651207273512,0.6156827356519691,109593.45400939122,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_03889,16.664583602695437,107.32541551720198,78.7870287446766,1.679526097500743,332678.79743855173,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_01238,16.50625027108436,107.50791551679865,46.69350493352133,0.9882346217795457,187393.3027575747,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_06099,16.46458360347498,107.557082183105,40.823103870695654,0.846086245852471,139347.23270073012,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_02096,16.38625027045499,107.862082181885,30.37929542095511,0.6170841197173527,86539.09366299023,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_04705,16.29625027081498,107.857082181905,5.377529091459672,0.11867401768227269,28231.067357350246,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_01677,16.462083603900073,107.6183321829241,33.6161038531501,0.7147300272711222,139381.0886045205,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_01502,16.2494169382536,107.25374885164392,61.97304215950311,1.2394608431900622,150039.99680721806,time,"fallback_no_path: No path between (107.83051, 16.288345) and (107.253992, 16.249635)."
POWER_0001,BASE_6,16.2893818,107.832841,BTS_01454,16.477916936754983,107.756248848975,33.40207173066427,0.7288311462048963,164000.7704806611,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_03058,16.422916936974982,107.641248849435,28.01708714435956,0.5843567746345572,100672.45176541759,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_00659,16.484583603721493,107.63645718269728,36.605552603790485,0.7840217576263159,159614.13608745538,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_04453,16.589583602974987,107.351248850595,67.99571551908289,1.4272756253920398,256740.75871390782,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_06086,16.37708360382499,107.839582181975,31.342505493007074,0.6399381928165525,93780.38288574066,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_06111,16.46625027013498,107.582082183005,36.074890682921605,0.7639530884985566,145398.65943913773,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_04397,16.080416938344978,107.369582183855,54.65552306962311,1.0931104613924623,132323.89795803488,time,"fallback_no_path: No path between (107.83051, 16.288345) and (107.369258, 16.080804)."
POWER_0001,BASE_6,16.2893818,107.832841,BTS_04366,16.272083604244976,107.680415515945,25.652752129886675,0.5245593539676903,77839.31342478043,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_05401,16.465416936804985,107.536248849855,43.47689055405973,0.9059308734120777,155028.94921320328,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_03158,16.57708360302498,107.502915516655,53.205513943389626,1.157527390547898,256565.347011436,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_03621,16.162083604684984,107.729582182415,38.354427402905074,0.786953180667136,120023.84374517758,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_04848,16.280416937544985,107.857915515235,3.913790751147123,0.07827581502294245,9475.493397514083,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_05863,16.640416936104977,107.317082184065,78.33798661892047,1.6855712955004287,352140.412259166,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_00205,16.39041693818318,107.83267742149458,33.11944328369475,0.675476948630306,98082.44280003714,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_00831,16.36430582652712,107.53485996057393,43.25070328745357,0.9047624416876361,159069.87645753816,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_01850,16.436250270254977,107.618748849525,30.898763140731898,0.641990294562004,107649.1410197927,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_04703,16.38375027046498,107.56791551639502,38.49599221597463,0.8040915438881793,139932.12117865926,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_00925,16.53008360347073,107.4617488512308,52.94893844199715,1.1163584804148814,206661.43898705332,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_04727,16.41208360368498,107.650415516065,27.731935374349153,0.574336933997633,94078.66382746225,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_01646,16.578750269684978,107.607915516235,53.894862002265114,1.1743149365791812,262337.7263355856,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_04306,16.13458360520278,107.686665515986,42.82298793761539,0.882270982375489,138974.68801434973,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_03779,16.712916935814984,107.386248850455,78.08108653523495,1.6854112074700291,358325.95887227944,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_00510,16.53791693693178,107.63833218284456,43.57294599791002,0.935475428701789,193037.7790223562,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_03591,16.49041693670498,107.555415516445,41.06659217773863,0.8754792754283288,173473.36903634475,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_02281,16.30791693743498,107.771248848915,8.539595271691413,0.177382775205099,29688.113090596024,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_05860,16.49041693670498,107.475415516765,51.40886364963297,1.0849141828697313,202053.7773432823,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_02448,16.300833604137466,107.38791551705222,65.80173232416374,1.3860134822925847,255008.58442228514,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_01379,16.491250270034982,107.629582182815,37.643248270013224,0.8129014390824185,173238.79622430995,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_00180,16.66013915906786,107.38263774035144,71.10832946665684,1.530375046715023,320136.8196371341,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_00830,16.199583604534983,107.711248849155,33.27746216948851,0.677053554759727,96299.13773118488,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_01973,16.437916936914984,107.722915515775,28.08335779178464,0.5813653823463428,94929.47599599027,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_02265,16.50930582584068,107.4893044059917,49.21406545352491,1.0416610206454364,197619.11490969948,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_01392,16.382916937134983,107.861248848555,29.70560056550053,0.603610222608261,84908.04296031072,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_00460,16.501250269994973,107.416248850335,63.9640911791357,1.3583356519291343,262970.00881270325,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_06477,16.28458360419498,107.969582181455,18.413714314760636,0.3841923934323781,66349.28117156144,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_06382,16.506250269974984,107.484582183395,49.83226362909369,1.054024984156812,199115.80522949755,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_00261,16.57875026968498,107.368748850525,65.22361664563223,1.368663916138053,245694.61420206653,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_04871,16.358750270564983,107.15374885138502,72.87683865487207,1.4575367730974416,176438.6620065324,time,"fallback_no_path: No path between (107.83051, 16.288345) and (107.152969, 16.357606)."
POWER_0001,BASE_6,16.2893818,107.832841,BTS_02747,16.503750269984984,107.536248849855,44.798113170287365,0.9637990428512778,201228.360969802,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_06386,16.333750270664975,107.669582182655,22.989200325064477,0.477150316236776,79407.25418842211,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_01937,16.47541693676498,107.658748849365,33.49377264271498,0.7024996221779676,125705.1688328863,time,
POWER_0001,BASE_6,16.2893818,107.832841,BTS_03203,16.341250270634983,107.712082182485,18.289240575085525,0.38147929611832826,65742.11009170432,time,
