site_id,latitude,longitude,coverage_radius_m,pop_in_buffer
BTS_03103,16.478750270084983,107.486248850055,2500.0,7832.0439453125
BTS_06363,16.427083603624983,107.811248848755,2500.0,16830.8203125
BTS_02084,16.266250270934982,107.687915515915,2500.0,2372.43212890625
BTS_06355,16.51958360325499,107.567082183065,2500.0,23678.728515625
BTS_03507,16.435416936924987,107.576248849695,1000.0,13117.103515625
BTS_06293,16.390416937104984,107.607915516235,2500.0,3964.917724609375
BTS_00074,16.423598760215445,107.582082179801,2500.0,39085.7109375
BTS_00851,16.427916936954983,107.656248849375,2500.0,28315.7734375
BTS_03653,16.541250269834983,107.468748850125,1000.0,3508.2578125
BTS_06485,16.30541693744498,107.389582183775,1000.0,814.7281494140625
BTS_06178,16.554583603114978,107.452915516855,1000.0,3174.134765625
BTS_03399,16.491250270034982,107.49958218333502,2500.0,19736.03515625
BTS_06373,16.598750269604984,107.383748850465,1000.0,628.29345703125
BTS_03310,16.29958360413498,107.345415517285,1000.0,410.3853759765625
BTS_04689,16.536250269854982,107.506248849975,2500.0,17074.953125
BTS_04197,16.422083603644985,107.578748849685,2500.0,33203.703125
BTS_06405,16.415416937004988,107.805415515445,2500.0,16258.455078125
BTS_01608,16.24041693770498,107.937082181585,2500.0,3332.612548828125
BTS_00276,16.120416938184984,107.399582183735,1000.0,999.802734375
BTS_01796,16.572708603283925,107.517290517135,1000.0,9305.328125
BTS_01496,16.55138916001639,107.57916551794769,2500.0,13230.18359375
BTS_06413,16.590416936304983,107.530415516545,1000.0,536.6026611328125
BTS_00552,16.49625027001498,107.512915516615,1000.0,5277.12548828125
BTS_02814,16.416250270334984,107.615415516205,2500.0,12993.17578125
BTS_02335,16.537639159172564,107.6290266268592,1000.0,2515.775634765625
BTS_02248,16.111250271554976,107.397082183745,1000.0,1418.269287109375
BTS_03767,16.086250271654983,107.360415517225,1000.0,1399.05126953125
BTS_03203,16.341250270634983,107.712082182485,2500.0,4242.255859375
BTS_06351,16.567083603064983,107.508748849965,2500.0,22430.37890625
BTS_04427,16.459791937252213,107.53145718240243,2500.0,29338.3125
BTS_04263,16.268750270924983,107.771248848915,2500.0,2246.58447265625
BTS_01514,16.257083604715742,107.98666551479327,2500.0,5054.64697265625
BTS_04350,16.456250270174984,107.543748849825,1000.0,9558.724609375
BTS_05612,16.162083604684984,107.709582182495,1000.0,2379.361083984375
BTS_01039,16.57791693635497,107.604582182915,1000.0,3580.977783203125
BTS_01536,16.380416937558234,107.58249884973328,2500.0,5497.0263671875
BTS_06337,16.11791693819498,107.325415517365,1000.0,1000.3516845703125
BTS_06488,16.286250270854975,107.829582182015,2500.0,2558.0009765625
BTS_01925,16.63270860304536,107.508957183838,1000.0,1137.562744140625
BTS_04431,16.479583603414987,107.624582182835,2500.0,38853.8046875
BTS_04723,16.687916935914984,107.451248850195,1000.0,293.7471008300781
BTS_04447,16.399028048613328,107.63597107127946,2500.0,6323.2666015625
BTS_02096,16.38625027045499,107.862082181885,2500.0,11615.7099609375
BTS_00725,16.400416937064985,107.678748849285,1000.0,5639.2685546875
BTS_06451,16.495416936684975,107.454582183515,1000.0,578.2033081054688
BTS_01878,16.36308360422936,107.73591551605156,2500.0,16551.390625
BTS_05886,16.443750270224974,107.791248848835,2500.0,14079.775390625
BTS_05632,16.277916937554977,107.766248848935,2500.0,2258.418212890625
BTS_01060,16.507083603721096,107.6349988495245,1000.0,4397.4912109375
BTS_06435,16.289583604174982,108.020415514585,2500.0,4777.13720703125
BTS_03621,16.162083604684984,107.729582182415,1000.0,2514.000732421875
BTS_06370,16.42541693696498,107.828748848685,2500.0,11719.666015625
BTS_00674,16.25875027096498,107.204582184515,2500.0,3979.490234375
BTS_00559,16.667083603175765,107.3654155185433,1000.0,1383.477783203125
BTS_04058,16.28291693753498,107.93791551491502,2500.0,6317.4169921875
BTS_02467,16.450416936864983,107.739582182375,2500.0,6859.5498046875
BTS_06414,16.08791693831498,107.358748850565,1000.0,1506.08740234375
BTS_00345,16.277083604224984,107.882082181805,2500.0,12438.44921875
BTS_00785,16.519583603254983,107.70874884916502,2500.0,8860.6630859375
BTS_05855,16.645416936084978,107.386248850455,2500.0,4304.81494140625
BTS_00062,16.41057828584282,107.67743171645218,1000.0,16726.515625
BTS_00961,16.54833360356444,107.64249884942517,1000.0,3737.50634765625
BTS_01404,16.504791937702638,107.57437385049548,2500.0,49932.78515625
BTS_00683,16.400416937064985,107.536248849855,2500.0,431.6751708984375
BTS_00894,16.505416936644977,107.428748850285,1000.0,1251.948486328125
BTS_06338,16.507916936634977,107.453748850185,1000.0,1791.036376953125
BTS_03171,16.392916937094984,107.482915516735,2500.0,2261.138671875
BTS_04235,16.489583603374985,107.600415516265,1000.0,24872.12109375
BTS_04439,16.133750271464972,107.685415515925,2500.0,4999.314453125
BTS_04324,16.359583603894983,107.539582183175,2500.0,2490.77001953125
BTS_00051,16.488305072241015,107.51748174003885,1000.0,7918.0380859375
BTS_02747,16.503750269984984,107.536248849855,2500.0,18983.275390625
BTS_01247,16.389166937117196,107.84374884855022,2500.0,14798.021484375
BTS_06298,16.495416936684983,107.623748849505,1000.0,7796.134765625
BTS_00312,16.55625026977498,107.553748849785,2500.0,11425.955078125
BTS_02610,16.508750270380986,107.40833218375894,1000.0,978.1585083007812
BTS_05111,16.48458360339498,107.695415515885,2500.0,6522.9150390625
BTS_00623,16.380416937144975,107.485415516725,2500.0,2413.73828125
BTS_06425,16.700416935864975,107.427915516955,2500.0,3439.268798828125
BTS_06349,16.135416938124976,107.629582182815,2500.0,1872.5501708984375
BTS_01577,16.419583603654974,107.762082182285,2500.0,9222.943359375
BTS_00213,16.549338512966226,107.57580767008024,2500.0,14400.6171875
BTS_00607,16.505178843571134,107.72874885085898,2500.0,4189.4375
BTS_00212,16.36916693719765,107.11708218480932,1000.0,743.13623046875
BTS_06391,16.304583604114974,107.793748848825,2500.0,6680.05712890625
BTS_03815,16.458750270164984,107.638748849445,1000.0,2277.07666015625
BTS_04657,16.318750270724983,107.791248848835,2500.0,10539.6845703125
BTS_05123,16.530416936544988,107.437915516915,1000.0,3761.85205078125
BTS_04381,16.30541693785663,107.7074988492364,2500.0,830.67529296875
BTS_05623,16.279583604214984,107.798748848805,2500.0,2983.91650390625
BTS_03953,16.408750270364983,107.596248849615,2500.0,10576.986328125
BTS_04114,16.53541693652498,107.430415516945,1000.0,1457.083251953125
BTS_05288,16.360416937224976,107.497915516675,2500.0,4783.95068359375
BTS_03476,16.496250270014983,107.397082183745,1000.0,1289.913818359375
BTS_05184,16.664583602674984,107.340415517305,1000.0,2233.29833984375
BTS_06392,16.47291693677498,107.610415516225,1000.0,15189.919921875
BTS_06434,16.60041693626498,107.565415516405,1000.0,421.22235107421875
BTS_05035,16.380000270487198,107.83958218190035,2500.0,14628.34375
BTS_01101,16.42333360364724,107.8179155153209,2500.0,15874.205078125
BTS_00243,16.465625276324985,107.54267741829489,1000.0,8202.162109375
BTS_06457,16.427916936954983,107.724582182435,2500.0,6159.435546875
BTS_06268,16.472916936774983,107.768748848925,2500.0,6013.033203125
BTS_00465,16.4195836040691,107.5674988497929,2500.0,19037.970703125
BTS_05679,16.48458360339499,107.592915516295,1000.0,33526.50390625
BTS_01738,16.39750027041737,107.59208218289686,2500.0,7059.599609375
BTS_02390,16.540416936921872,107.68249884933564,2500.0,12074.6953125
BTS_04254,16.62541693616499,107.439582183575,1000.0,2226.84814453125
BTS_03148,16.512083603284978,107.408748850365,1000.0,921.2178955078125
BTS_00912,16.37125027083943,107.71979051569448,1000.0,4994.7119140625
BTS_02625,16.103750271584975,107.639582182775,2500.0,2692.40478515625
BTS_02321,16.231666937747505,107.2670821842054,1000.0,2550.96875
BTS_06123,16.53541693652498,107.543748849825,1000.0,3564.31689453125
BTS_06388,16.52708360322499,107.518748849925,1000.0,3633.27978515625
BTS_05498,16.433750270679415,107.56833218312292,2500.0,57832.359375
BTS_06375,16.28291693753499,107.766248848935,2500.0,2631.5029296875
BTS_05268,16.157083605113296,107.70999884922657,1000.0,1716.7891845703125
BTS_00316,16.41458360367499,107.626248849495,2500.0,17781.919921875
BTS_00367,16.440357414139317,107.78666551590972,2500.0,14484.93359375
BTS_06331,16.38458360379498,107.060415518425,1000.0,441.75286865234375
BTS_04734,16.32291693778706,107.7691655156579,2500.0,16097.8671875
BTS_03695,16.73625026905498,107.396248850415,300.0,76.50918579101562
BTS_00240,16.427708604456676,107.60124884967112,2500.0,39935.5703125
BTS_03798,16.442083603564978,107.542915516495,1000.0,6925.1826171875
BTS_02532,16.360833603897156,107.8937488483489,2500.0,12165.0615234375
BTS_06384,16.544583603154976,107.546248849815,2500.0,15725.7314453125
BTS_05732,16.37291693717498,107.635415516125,2500.0,1140.31103515625
BTS_00735,16.32791693776708,107.62416551623431,2500.0,1862.34228515625
BTS_02281,16.30791693743498,107.771248848915,2500.0,11733.0224609375
BTS_00261,16.57875026968498,107.368748850525,1000.0,3619.0751953125
BTS_02703,16.424166936977358,107.63374884939576,1000.0,9534.640625
BTS_02104,16.519583603274857,107.57791551617426,1000.0,6938.298828125
BTS_05348,16.28375027086498,107.366248850535,2500.0,953.4832763671875
BTS_03239,16.47375027010498,107.519582183255,1000.0,3485.48681640625
BTS_05407,16.414583603674984,107.639582182775,2500.0,23221.515625
BTS_06437,16.147083604744985,107.738748849045,1000.0,1227.20556640625
BTS_06448,16.268750270924983,107.931248848275,2500.0,8382.134765625
BTS_06478,16.56875026972499,107.507082183305,1000.0,4025.29150390625
BTS_06085,16.48875027004498,107.635415516125,1000.0,7076.181640625
BTS_06460,16.562083603084982,107.508748849965,2500.0,21022.33984375
BTS_00166,16.432361384154586,107.60360996267836,2500.0,59653.578125
BTS_01238,16.50625027108436,107.50791551679865,1000.0,2092.297607421875
BTS_04004,16.461041937057765,107.62395718336462,1000.0,1935.55224609375
BTS_04655,16.62458360283499,107.461248850155,2500.0,3565.3759765625
BTS_01239,16.490416937120656,107.53416551659204,1000.0,3022.503173828125
BTS_02203,16.25791693763498,107.979582181415,2500.0,5446.0546875
BTS_06436,16.19125027123497,107.297915517475,1000.0,566.74169921875
BTS_06348,16.181250271274983,107.722082182445,1000.0,2103.0126953125
BTS_06444,16.105416938244982,107.339582183975,1000.0,370.22442626953125
BTS_06433,16.27458360423498,107.777915515555,2500.0,2914.48291015625
BTS_06269,16.137916938114984,107.332915517335,1000.0,745.0260009765625
BTS_06096,16.60208360292498,107.353748850585,2500.0,5114.5068359375
BTS_02431,16.57958360301498,107.48958218337502,2500.0,12666.6552734375
BTS_01625,16.24958360474511,107.24749885106516,1000.0,2515.3056640625
BTS_06415,16.29375027082498,107.700415515865,2500.0,1297.06201171875
BTS_05856,16.274583604234984,107.235415517725,1000.0,8182.640625
BTS_06394,16.382083603804983,107.677915515955,1000.0,484.0616760253906
BTS_01019,16.557500271819535,107.5843738524453,1000.0,4055.7451171875
BTS_03008,16.267083604264972,107.865415515205,2500.0,11355.92578125
BTS_02997,16.51125026995498,107.508748849965,2500.0,20702.236328125
BTS_01337,16.499583603334983,107.492915516695,2500.0,16500.3671875
BTS_06471,16.498750270004987,107.52874884988502,2500.0,22931.8203125
BTS_01268,16.521250269914983,107.56791551639502,2500.0,22334.859375
BTS_04760,16.59541693628498,107.353748850585,1000.0,1407.939208984375
BTS_03484,16.502083603324984,107.467082183465,1000.0,4555.66015625
BTS_05957,16.483750270064984,107.583748849665,1000.0,33820.13671875
BTS_00016,16.48567151543586,107.59954204224812,1000.0,27577.19140625
BTS_05852,16.55875026976498,107.492915516695,1000.0,3432.740234375
BTS_02599,16.387083603784983,107.862915515215,2500.0,11119.34375
BTS_05833,16.306250270774985,107.981248848075,2500.0,3573.302490234375
BTS_01241,16.61291693621498,107.556248849775,2500.0,2763.5390625
BTS_03809,16.55375026978498,107.576248849695,2500.0,12104.2021484375
BTS_03233,16.246250271014983,107.249582184335,1000.0,2307.230712890625
BTS_00925,16.53008360347073,107.4617488512308,1000.0,1710.5045166015625
BTS_02440,16.464583603890073,107.52166551664172,1000.0,2605.986083984375
BTS_04618,16.386666937127384,107.5754155162973,2500.0,5270.259765625
BTS_00180,16.66013915906786,107.38263774035144,1000.0,1437.4683837890625
BTS_03742,16.49791693667498,107.559582183095,1000.0,6678.0234375
BTS_05575,16.423750270304982,107.805415515445,2500.0,17029.98828125
BTS_02877,16.244583604354986,107.218748851125,1000.0,1057.278076171875
BTS_06097,16.43791693732961,107.73416551579696,2500.0,9083.9423828125
BTS_06461,16.415416937004984,107.677082182625,1000.0,16205.4404296875
BTS_02692,16.230416937744987,107.262915517615,1000.0,2302.06689453125
BTS_02149,16.45458360351498,107.731248849075,1000.0,1550.1669921875
BTS_05252,16.24625027101497,107.687915515915,2500.0,1498.174072265625
BTS_00060,16.425481046997284,107.65192191494452,2500.0,28186.51171875
BTS_03235,16.455416936844983,107.567082183065,1000.0,17717.28515625
BTS_06387,16.101250271594978,107.356248850575,1000.0,897.2362060546875
BTS_05728,16.28458360419497,107.933748848265,2500.0,5935.1435546875
BTS_03493,16.530416936544984,107.507082183305,2500.0,19278.65234375
BTS_03717,16.27541693797612,107.94749884828232,2500.0,8027.53076171875
BTS_06336,16.64625026941498,107.330415517345,1000.0,994.4420166015625
BTS_04368,16.387083603784983,107.832915515335,2500.0,14792.162109375
BTS_06341,16.383750270464972,107.801248848795,2500.0,6909.638671875
BTS_00650,16.311250270754982,107.790415515505,2500.0,9667.275390625
BTS_06395,16.306250270774985,107.70874884916502,2500.0,745.2316284179688
BTS_00120,16.507390624841538,107.4653716571821,1000.0,4486.56640625
BTS_04146,16.412500270357334,107.66041551595508,2500.0,33853.0078125
BTS_04605,16.488750270044985,107.571248849715,1000.0,17399.86328125
BTS_04430,16.393750270424984,107.824582182035,2500.0,13791.3310546875
BTS_03951,16.527916936554984,107.508748849965,2500.0,19205.73828125
BTS_06101,16.39625027041498,107.482082183405,2500.0,2244.17578125
BTS_00509,16.256250271297073,108.06645718096266,2500.0,3725.004638671875
BTS_03025,16.665833602677633,107.3545821838531,1000.0,1422.10302734375
BTS_05823,16.22375027110499,108.040415514505,2500.0,617.036865234375
BTS_06381,16.522916936574983,107.555415516445,1000.0,1792.68359375
BTS_03181,16.637083602784973,107.42124885031502,1000.0,2335.23828125
BTS_06390,16.157083604704972,107.707082182505,1000.0,1457.23681640625
BTS_02539,16.630416936144982,107.504582183315,1000.0,873.720458984375
BTS_06063,16.316250270734987,107.980415514745,2500.0,3054.33984375
BTS_02566,16.593750269624984,107.422915516975,1500.0,614.200439453125
BTS_03779,16.712916935814984,107.386248850455,1000.0,403.35272216796875
BTS_05887,16.117083604864984,107.347915517275,1000.0,743.5035400390625
BTS_05558,16.41125027035498,107.658748849365,2500.0,33570.078125
BTS_06456,16.405416937044976,107.762915515615,2500.0,9684.505859375
BTS_06446,16.264583604274982,107.876248848495,2500.0,12802.552734375
BTS_06350,16.228750271084987,107.261248850955,1000.0,1569.6278076171875
BTS_01994,16.49541693668498,107.620415516185,1000.0,7154.8466796875
BTS_04104,16.417083603664974,107.657915516035,2500.0,33937.234375
BTS_06477,16.28458360419498,107.969582181455,2500.0,6036.421875
BTS_06353,16.191250271234985,107.716248849135,2500.0,4921.10205078125
BTS_01466,16.491607413848392,107.55327265885954,1000.0,11159.3828125
BTS_03361,16.170416938393608,107.72666551582698,1000.0,3498.84912109375
BTS_04780,16.24750027101725,107.6929155158242,2500.0,1669.6158447265625
BTS_03829,16.40458360371499,107.596248849615,2500.0,8166.9404296875
BTS_04251,16.432083603604983,107.735415515725,2500.0,8374.046875
BTS_05956,16.272916937574983,107.985415514725,1000.0,3103.85888671875
BTS_00022,16.396250270828677,107.7266655158268,1000.0,1632.8824462890625
BTS_01216,16.43375027028471,107.60624884939224,2500.0,61369.1015625
BTS_04624,16.30375027078498,107.764582182275,2500.0,8121.1181640625
BTS_00013,16.516250269934975,107.715415515805,2500.0,8428.6728515625
BTS_06404,16.680416935944983,107.417082183665,1000.0,3486.435546875
BTS_06356,16.452083603524976,107.516248849935,2500.0,11121.4052734375
BTS_00104,16.475416937812806,107.6927488485494,2500.0,7471.2451171875
BTS_06150,16.41291693701498,107.588748849645,2500.0,17597.484375
BTS_00416,16.516250270351104,107.30333218417636,1000.0,666.9680786132812
BTS_02216,16.558750269764978,107.507915516635,2500.0,19232.7578125
BTS_03304,16.48291693673499,107.609582182895,1000.0,12858.265625
BTS_06482,16.332083604004985,108.021248847915,1500.0,185.33058166503906
BTS_06195,16.450416936864976,107.570415516385,1000.0,16437.546875
BTS_03124,16.428750270284976,107.793748848825,2500.0,16028.505859375
BTS_02247,16.64104193734935,107.42770718306156,1000.0,1723.12109375
BTS_06374,16.49375027002499,107.686248849255,2500.0,7708.3193359375
BTS_06347,16.295416937484983,107.983748848065,2500.0,5321.08056640625
BTS_06430,16.45625027017498,107.768748848925,2500.0,8483.33203125
BTS_03563,16.47958360341498,107.668748849325,2500.0,8627.9921875
BTS_06006,16.37458360383498,107.862082181885,2500.0,14274.94140625
BTS_06464,16.273750270904973,107.202082184525,1000.0,1265.38427734375
BTS_06416,16.432916936934976,107.631248849475,1000.0,10212.791015625
BTS_06447,16.498750270004987,107.367915517195,1000.0,896.9180297851562
BTS_06453,16.355416937244982,107.403748850385,2500.0,11.359453201293945
BTS_00256,16.469166936797414,107.57791551628723,2500.0,184633.125
BTS_00179,16.521250270331322,107.47916551681064,1000.0,8040.6806640625
BTS_05694,16.431250270274983,107.799582182135,2500.0,15546.91015625
BTS_06382,16.506250269974984,107.484582183395,2500.0,24648.24609375
BTS_02333,16.712083602484984,107.362082183885,1000.0,837.7526245117188
BTS_02156,16.46069471491972,107.63985996094368,1000.0,2943.79248046875
BTS_06164,16.567083603064983,107.52374884990502,1000.0,3150.234375
BTS_02731,16.554583603114978,107.442915516895,1000.0,1866.54345703125
BTS_02200,16.545416936484983,107.669582182655,2500.0,12927.421875
BTS_06169,16.298750270804977,108.007082181305,2500.0,5459.7744140625
BTS_00339,16.132916938134983,107.334582183995,1000.0,872.5604858398438
BTS_04864,16.543750269824983,107.529582183215,2500.0,13393.0703125
BTS_02862,16.516250269934975,107.599582182935,2500.0,24696.56640625
BTS_01048,16.57291693637498,107.617082182865,1000.0,3108.71875
BTS_00798,16.513750269944975,107.516248849935,2500.0,21052.423828125
BTS_03260,16.71541693580497,107.408748850365,2500.0,1068.0721435546875
BTS_00249,16.34625027061498,107.522915516575,2500.0,4614.1396484375
BTS_02153,16.492916936694982,107.543748849825,1000.0,4525.755859375
BTS_04349,16.67958360261498,107.407082183705,1000.0,2181.759033203125
BTS_05127,16.46708360346498,107.778748848885,2500.0,5224.5146484375
BTS_05425,16.35375027058498,107.134582184795,1000.0,1070.53662109375
BTS_05606,16.58375026966499,107.428748850285,1000.0,417.68072509765625
BTS_01310,16.48902804814049,107.6315266276444,1000.0,7444.443359375
BTS_02460,16.6940836028237,107.39408218485391,1000.0,1665.647705078125
BTS_03088,16.485416937147612,107.6682488491652,2500.0,9681.361328125
BTS_06418,16.27708360422497,107.960415514825,2500.0,6141.96484375
BTS_01502,16.2494169382536,107.25374885164392,1000.0,2040.712890625
BTS_03888,16.462916936814988,107.619582182855,1000.0,3981.095947265625
BTS_02173,16.609583603313332,107.55166551652238,1000.0,1783.83203125
BTS_05113,16.44291693689498,107.714582182475,1000.0,2837.25927734375
BTS_03837,16.522500269917504,107.47458218336992,1000.0,7634.4033203125
BTS_02882,16.262083604284967,107.884582181795,2500.0,12473.2802734375
BTS_00474,16.533750269864985,107.527082183225,2500.0,18835.87109375
BTS_05554,16.510416936624974,107.722082182445,2500.0,5037.65673828125
BTS_04366,16.272083604244976,107.680415515945,2500.0,988.0509643554688
BTS_00469,16.4158336036774,107.58041551627716,2500.0,21119.5625
BTS_04518,16.265416937604982,107.223748851105,1000.0,3391.41552734375
BTS_01868,16.504583603314977,107.547082183145,1000.0,1641.246826171875
BTS_02285,16.387916937114976,107.700415515865,1000.0,2787.1884765625
BTS_04052,16.318750270724983,107.959582181495,2500.0,1686.3275146484375
BTS_00968,16.46375027014498,107.707082182505,2500.0,6646.3544921875
BTS_03077,16.5554169368621,107.51583218333155,2500.0,16592.3828125
BTS_05759,16.51125026995498,107.596248849615,2500.0,36651.1171875
BTS_03655,16.50041693666498,107.431248850275,1000.0,2262.2646484375
BTS_00171,16.35097249625293,107.733285885994,2500.0,17589.484375
BTS_06201,16.42208360364498,107.692082182565,2500.0,25380.357421875
BTS_00649,16.392083603764984,107.780415515545,2500.0,7850.341796875
BTS_06470,16.583750269664982,107.426248850295,1000.0,439.1259765625
BTS_03889,16.664583602695437,107.32541551720198,1000.0,1861.4749755859375
BTS_05442,16.36041693722498,107.912915515015,1000.0,964.8182373046875
BTS_03461,16.23625027146533,108.08166551441565,2500.0,7914.47509765625
BTS_04727,16.41208360368498,107.650415516065,2500.0,27871.291015625
BTS_02544,16.466250270134978,107.610415516225,1000.0,19820.05859375
BTS_06443,16.379583603814982,107.799582182135,2500.0,5948.40576171875
BTS_04705,16.29625027081498,107.857082181905,2500.0,2538.87548828125
BTS_01578,16.580416936762706,107.6008321829936,2500.0,7467.91455078125
BTS_03638,16.430416936944983,107.603748849585,2500.0,49230.82421875
BTS_01454,16.477916936754983,107.756248848975,2500.0,7243.58642578125
BTS_01375,16.565833603077603,107.32958218395378,1000.0,456.3664245605469
BTS_05310,16.279583604214984,107.221248851115,1000.0,4182.30126953125
BTS_02038,16.657916936034987,107.326248850695,1000.0,1624.330322265625
BTS_02878,16.454583603514987,107.542915516495,1000.0,8534.984375
BTS_06389,16.268750270924983,107.982915514735,2500.0,6916.75390625
BTS_02111,16.562083603084982,107.481248850075,1000.0,1762.733642578125
BTS_04055,16.479583603414977,107.479582183415,1000.0,570.7181396484375
BTS_01106,16.563750269744983,107.329582184015,1000.0,466.22442626953125
BTS_06212,16.380416937144982,107.482915516735,2500.0,2506.44287109375
BTS_02565,16.36152804865108,107.48319329490135,2500.0,3254.03076171875
BTS_05911,16.12291693817497,107.390415517105,2500.0,2027.0477294921875
BTS_06172,16.347083603944984,107.725415515765,2500.0,16539.87109375
BTS_03328,16.55291693645499,107.467082183465,1000.0,3490.423828125
BTS_04578,16.38791693711499,107.856248848575,2500.0,12993.37890625
BTS_05462,16.284583604194975,107.215415517805,1000.0,2161.053955078125
BTS_03298,16.425416937379293,107.67166551604544,1000.0,5966.57958984375
BTS_04848,16.280416937544985,107.857915515235,2500.0,5297.8525390625
BTS_04994,16.294583604154983,107.354582183915,1000.0,442.09613037109375
BTS_01127,16.473750270104983,107.632082182805,1000.0,1307.4156494140625
BTS_04035,16.169583604654974,107.725415515765,1000.0,4266.787109375
BTS_01594,16.211250271154984,107.273748850905,2500.0,2410.94287109375
BTS_01680,16.50208360332498,107.545415516485,1000.0,1779.3001708984375
BTS_03456,16.453750270184987,107.730415515745,1000.0,1548.9892578125
BTS_00321,16.198750271204982,107.271248850915,2500.0,1290.418212890625
BTS_01240,16.49125027003498,107.67458218263502,2500.0,7809.95751953125
BTS_00216,16.569583603054983,107.443748850225,1000.0,970.446533203125
