site_id,latitude,longitude,coverage_radius_m,pop_in_buffer
BTS_06440,16.660416936024983,107.445415516885,1000.0,1313.2601318359375
BTS_06357,16.097916938274984,107.387915517115,1000.0,710.5887451171875
BTS_02984,16.383750270464983,107.566248849735,2500.0,4420.328125
BTS_06411,16.48791693671498,107.492082183365,2500.0,11319.275390625
BTS_02635,16.234166937737548,107.20541551778702,1000.0,310.5752258300781
BTS_05288,16.360416937224976,107.497915516675,2500.0,4783.95068359375
BTS_02413,16.48708360338498,107.402082183725,1000.0,1133.400390625
BTS_03796,16.69458360297511,107.35999885061764,1000.0,1549.896484375
BTS_02625,16.103750271584982,107.639582182775,2500.0,2692.40478515625
BTS_03260,16.71541693580497,107.408748850365,2500.0,1068.0721435546875
BTS_02040,16.35041693726498,107.495415516685,2500.0,4803.3056640625
BTS_00031,16.432268793878386,107.78472107611071,2500.0,17186.330078125
BTS_04994,16.294583604154983,107.354582183915,1000.0,442.09613037109375
BTS_03399,16.491250270034982,107.49958218333502,2500.0,19736.03515625
BTS_02086,16.378750270898372,107.85416551531996,2500.0,14395.376953125
BTS_06429,16.575416936364988,107.501248849995,1000.0,3844.753173828125
BTS_05113,16.44291693689498,107.714582182475,1000.0,2837.25927734375
BTS_06314,16.376250270494978,107.46041551682502,2500.0,678.1370849609375
BTS_04431,16.479583603414987,107.624582182835,2500.0,38853.8046875
BTS_05257,16.297916937474984,107.211248851155,1000.0,692.3551635742188
BTS_03334,16.431250270274987,107.572915516375,2500.0,53812.7890625
BTS_03926,16.35375027058499,107.482082183405,2500.0,3159.8955078125
BTS_03701,16.25833360430708,107.92208218156816,2500.0,5857.0283203125
BTS_01390,16.307083604104978,107.765415515605,2500.0,10362.255859375
BTS_01925,16.63270860304536,107.508957183838,1000.0,1137.562744140625
BTS_06354,16.38458360379498,107.716248849135,1000.0,3615.407958984375
BTS_03396,16.536250269854982,107.502082183325,2500.0,16996.3515625
BTS_04097,16.265416937604975,107.70874884916502,2500.0,2030.790771484375
BTS_00798,16.513750269944975,107.516248849935,2500.0,21052.423828125
BTS_04761,16.703750269184976,107.432082183605,1000.0,414.3462829589844
BTS_01982,16.432916936934983,107.599582182935,1000.0,7446.69677734375
BTS_06336,16.64625026941498,107.330415517345,1000.0,966.4202880859375
BTS_04071,16.450833603537436,107.52958218314848,2500.0,26894.3671875
BTS_01087,16.504583603314977,107.552915516455,2500.0,34345.0859375
BTS_00662,16.145416939173177,107.74041551588452,1000.0,1110.4375
BTS_06358,16.65041693606498,107.478748850085,1000.0,1828.575927734375
BTS_02173,16.609583603313332,107.55166551652238,1000.0,1783.83203125
BTS_00197,16.41854194456253,107.82262385912207,2500.0,15732.384765625
BTS_02532,16.360833603897156,107.8937488483489,2500.0,12164.6865234375
BTS_06486,16.392916937094984,107.826248848695,2500.0,13622.86328125
BTS_00650,16.311250270754986,107.790415515505,2500.0,9667.275390625
BTS_04197,16.422083603644985,107.578748849685,2500.0,33203.703125
BTS_06425,16.700416935864975,107.427915516955,2500.0,3439.26953125
BTS_06408,16.41875027032498,107.798748848805,2500.0,15632.8896484375
BTS_00559,16.667083603175765,107.3654155185433,1000.0,1383.477783203125
BTS_00074,16.423598760215445,107.582082179801,2500.0,39085.7109375
BTS_00249,16.34625027061498,107.522915516575,2500.0,4614.1396484375
BTS_06230,16.394583603754977,107.839582181975,2500.0,15084.33984375
BTS_06195,16.450416936864976,107.570415516385,1000.0,16437.546875
BTS_01550,16.256250270974974,107.973748848105,2500.0,4531.3037109375
BTS_01291,16.43569471513768,107.80263773727816,2500.0,14429.029296875
BTS_00590,16.52994074739739,107.47255837434425,1000.0,4850.63232421875
BTS_03829,16.40458360371499,107.596248849615,2500.0,8166.9404296875
BTS_05808,16.429583603614972,107.596248849615,2500.0,57598.7109375
BTS_01577,16.419583603654974,107.762082182285,2500.0,9222.943359375
BTS_04220,16.56958360305498,107.551248849795,1000.0,2432.36083984375
BTS_01446,16.709583602494984,107.361248850555,1000.0,899.9505615234375
BTS_00678,16.51041693662498,107.556248849775,2500.0,24428.994140625
BTS_05530,16.424583603634982,107.692915515895,2500.0,21431.56640625
BTS_02354,16.522916936574976,107.530415516545,1000.0,5504.193359375
BTS_00760,16.33736138219502,107.76930440408076,2500.0,11843.3974609375
BTS_02412,16.513750269944985,107.451248850195,2500.0,14468.92578125
BTS_01106,16.563750269744983,107.329582184015,1000.0,466.22442626953125
BTS_06380,16.312083604084986,107.388748850445,1000.0,440.34393310546875
BTS_00623,16.380416937144975,107.485415516725,2500.0,2413.73828125
BTS_01794,16.336250270654986,107.672082182645,2500.0,1414.517578125
BTS_06385,16.488750270044978,107.662915516015,2500.0,10868.703125
BTS_06435,16.289583604174982,108.020415514585,2500.0,4777.13720703125
BTS_06360,16.35458360391499,107.722082182445,2500.0,18351.28125
BTS_03461,16.23625027146533,108.08166551441565,2500.0,7882.85546875
BTS_06438,16.460416936824984,107.707915515835,2500.0,6784.333984375
BTS_06402,16.085416938324983,107.369582183855,1000.0,960.2510986328125
BTS_04663,16.497083603760778,107.47749885015064,1000.0,2952.990234375
BTS_00642,16.364305826527175,107.53735996056392,2500.0,2340.680908203125
BTS_04046,16.282083604616258,107.93333218167196,2500.0,6525.18505859375
BTS_04684,16.116666938207235,107.62874884941589,2500.0,3097.56689453125
BTS_06331,16.38458360379498,107.060415518425,1000.0,441.75286865234375
BTS_05554,16.510416936624974,107.722082182445,2500.0,5036.43408203125
BTS_02474,16.222500271116957,108.08208218092396,2500.0,7082.96630859375
BTS_06465,16.58458360299498,107.443748850225,2500.0,2432.72802734375
BTS_00786,16.532083603224777,107.62458218265095,2500.0,9997.923828125
BTS_01464,16.377083604238106,107.4933321834211,2500.0,2080.95458984375
BTS_02565,16.36152804865108,107.48319329490135,2500.0,3254.03076171875
BTS_06485,16.30541693744498,107.389582183775,1000.0,814.7281494140625
BTS_00104,16.475416937812806,107.6927488485494,2500.0,7471.2451171875
BTS_00708,16.321250270714984,107.787915515515,2500.0,11759.3125
BTS_03015,16.73125026949593,107.39749885046857,300.0,64.12890625
BTS_03784,16.423750270304982,107.539582183175,2500.0,7070.869140625
BTS_03888,16.462916936814988,107.619582182855,1000.0,3981.095947265625
BTS_04768,16.528750269884984,107.464582183475,1000.0,2233.51953125
BTS_00674,16.25875027096498,107.204582184515,2500.0,3979.490234375
BTS_05896,16.42041693698498,107.641248849435,1000.0,7332.669921875
BTS_00973,16.332083604004982,107.655415516045,2500.0,1307.6041259765625
BTS_01337,16.499583603334983,107.492915516695,2500.0,16500.3671875
BTS_06015,16.319583604054976,107.626248849495,2500.0,1454.346923828125
BTS_02460,16.6940836028237,107.39408218485391,1000.0,1665.647705078125
BTS_04738,16.429583603614976,107.513748849945,2500.0,4067.318359375
BTS_00785,16.519583603254983,107.70874884916502,2500.0,8860.6630859375
BTS_04368,16.387083603784983,107.832915515335,2500.0,14792.162109375
BTS_06085,16.48875027004498,107.635415516125,1000.0,7076.181640625
BTS_06348,16.181250271274983,107.722082182445,1000.0,2103.0126953125
BTS_04063,16.30041693746498,107.802082182125,2500.0,4559.6181640625
BTS_00276,16.120416938184984,107.399582183735,1000.0,999.802734375
BTS_06482,16.332083604004985,108.021248847915,1500.0,159.79043579101562
BTS_06300,16.16291693801498,107.730415515745,1000.0,2293.759033203125
BTS_05887,16.117083604864984,107.347915517275,1000.0,743.5035400390625
BTS_02053,16.420416936984974,107.777915515555,2500.0,14426.90234375
BTS_04866,16.52375026990498,107.493748850025,2500.0,22157.19140625
BTS_04146,16.412500270357334,107.66041551595508,2500.0,33853.0078125
BTS_05909,16.39541693708498,107.725415515765,1000.0,1773.33984375
BTS_06401,16.27125027091498,107.89874884840502,2500.0,10162.6201171875
BTS_00781,16.484583604503268,107.6287488496566,1000.0,5379.80322265625
BTS_06453,16.355416937244982,107.403748850385,2500.0,11.359453201293945
BTS_02815,16.366250270534984,107.867915515195,2500.0,11013.7275390625
BTS_05369,16.444583603554978,107.617915516195,1000.0,12761.587890625
BTS_04653,16.41541693700498,107.631248849475,2500.0,19583.873046875
BTS_02042,16.466250270134974,107.762915515615,2500.0,6403.4013671875
BTS_06025,16.491250270034968,107.605415516245,1000.0,18393.83203125
BTS_04269,16.42000027032739,107.58374884959709,2500.0,28666.84375
BTS_06407,16.404583603714986,107.847082181945,2500.0,10396.849609375
BTS_02731,16.554583603114978,107.442915516895,1000.0,1866.54345703125
BTS_01608,16.24041693770498,107.937082181585,2500.0,3332.612548828125
BTS_05855,16.645416936084978,107.386248850455,2500.0,4304.81494140625
BTS_03997,16.286250270854985,108.007915514635,2500.0,6286.27734375
BTS_03684,16.44041693690498,107.788748848845,2500.0,14404.33203125
BTS_01466,16.491607413848392,107.55327265885954,1000.0,11159.3828125
BTS_05350,16.592083602964983,107.496248850015,1000.0,2200.82470703125
BTS_05686,16.250416937664983,107.256248850975,1000.0,1834.940185546875
BTS_06342,16.36458360387498,107.716248849135,2500.0,16745.33203125
BTS_06098,16.362916937214987,107.584582182995,2500.0,2535.45361328125
